,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
4596,0.587,0.93,2,-6.656,1,0.0538,7.18e-05,0.843,0.175,0.654,109.026,4,1
4597,0.232,0.966,9,-4.045,0,0.119,3.54e-05,0.0267,0.504,0.234,102.448,4,1
4598,0.417,0.954,11,-4.152,0,0.0627,0.00151,0.0,0.407,0.146,96.993,4,1
4599,0.205,0.979,0,-5.119,1,0.155,0.000137,0.000206,0.363,0.414,86.507,4,1
4600,0.472,0.951,3,-3.357,1,0.0528,3.81e-05,0.0,0.105,0.566,77.494,4,1
4601,0.558,0.877,9,-8.274,1,0.0559,0.000226,0.0015,0.0694,0.377,116.983,4,1
4602,0.588,0.47,11,-10.688,0,0.0586,9.12e-05,0.911,0.0965,0.411,120.025,4,1
4603,0.394,0.893,4,-8.752,1,0.0934,0.0801,0.659,0.371,0.648,194.989,3,1
4604,0.256,0.992,8,-4.505,1,0.136,8.41e-06,0.27,0.096,0.144,101.895,4,1
4605,0.308,0.984,1,-5.367,1,0.122,1.58e-05,0.49,0.255,0.158,113.723,4,1
4606,0.373,0.97,1,-4.905,1,0.181,2.02e-05,0.668,0.446,0.277,153.786,4,1
4607,0.572,0.81,0,-7.407,1,0.0274,8.52e-05,0.000138,0.0998,0.313,98.459,4,1
4608,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,4,1
4609,0.536,0.812,4,-7.379,0,0.0441,0.00306,0.000455,0.116,0.338,94.677,4,1
4610,0.334,0.476,7,-8.497,1,0.0308,0.535,0.019,0.278,0.189,147.532,4,1
4611,0.427,0.964,11,-4.715,0,0.103,0.000563,0.0,0.278,0.274,144.992,4,1
4612,0.552,0.343,2,-11.082,1,0.0375,0.12,0.0,0.087,0.0375,119.961,3,1
4613,0.465,0.965,4,-4.564,1,0.208,0.00174,2.24e-05,0.198,0.339,170.939,4,1
4614,0.624,0.597,0,-10.542,1,0.049,0.0992,0.778,0.108,0.084,119.964,4,1
4615,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,4,1
4616,0.407,0.932,11,-6.252,1,0.113,0.00363,0.346,0.229,0.173,102.954,4,1
4617,0.42,0.943,8,-6.566,1,0.0706,0.000186,0.3,0.118,0.432,146.222,4,1
4618,0.175,0.943,9,-2.502,1,0.055,2.63e-06,0.777,0.0798,0.332,107.422,4,1
4619,0.231,0.289,0,-11.092,1,0.0424,0.0418,0.787,0.254,0.105,77.59,4,1
4620,0.318,0.963,7,-4.878,1,0.176,0.000182,0.387,0.344,0.358,102.225,4,1
4621,0.505,0.853,9,-8.976,0,0.0594,0.311,0.108,0.115,0.368,126.995,4,1
4622,0.21,0.955,0,-7.741,1,0.178,5.09e-06,0.0237,0.244,0.119,90.134,4,1
4623,0.179,0.798,3,-7.618,0,0.0586,0.0207,0.846,0.095,0.155,152.972,4,1
4624,0.145,0.65,2,-7.853,1,0.0373,1.55e-05,0.484,0.0739,0.174,91.648,4,1
4625,0.506,0.974,1,-1.906,1,0.182,5.91e-05,3.85e-06,0.193,0.183,110.219,3,1
4626,0.452,0.955,4,-6.517,0,0.0637,0.000293,0.000198,0.175,0.537,94.717,4,1
4627,0.237,0.862,3,-3.56,1,0.0829,1.17e-05,0.0224,0.197,0.174,114.735,4,1
4628,0.388,0.835,7,-9.856,1,0.051,0.000104,0.232,0.116,0.295,136.032,4,1
4629,0.431,0.952,9,-5.1,1,0.0982,1.18e-05,0.668,0.659,0.474,109.753,4,1
4630,0.44,0.339,0,-8.191,1,0.0381,0.672,0.0,0.0933,0.353,110.063,5,3
4631,0.489,0.284,10,-8.699,0,0.0508,0.841,0.0,0.137,0.335,186.337,4,3
4632,0.795,0.658,7,-6.896,0,0.057,0.233,0.0883,0.247,0.786,139.917,4,3
4633,0.761,0.821,8,-5.238,1,0.202,0.185,0.0,0.0692,0.388,108.13,4,3
4634,0.783,0.912,0,-3.713,1,0.243,0.0238,0.0,0.339,0.749,98.025,4,3
4635,0.671,0.472,8,-7.898,0,0.0344,0.875,0.0,0.124,0.663,139.748,4,3
4636,0.713,0.305,8,-9.626,1,0.0299,0.799,0.0,0.304,0.876,104.006,4,3
4637,0.608,0.68,0,-4.691,1,0.0336,0.00035,0.0,0.257,0.255,119.995,4,3
4638,0.736,0.703,10,-6.09,0,0.0676,0.302,0.0,0.308,0.795,125.941,4,3
4639,0.839,0.81,10,-4.297,0,0.118,0.474,0.000273,0.0752,0.43,104.011,4,3
4640,0.73,0.404,0,-9.225,1,0.0389,0.404,0.0,0.308,0.425,97.926,4,3
4641,0.706,0.937,5,-3.88,1,0.0444,0.0914,0.0,0.323,0.729,127.99,4,3
4642,0.741,0.722,8,-5.471,0,0.0824,0.0172,0.0,0.0678,0.774,120.086,4,3
4643,0.787,0.699,4,-3.405,0,0.0384,0.69,3.56e-06,0.152,0.611,108.022,4,3
4644,0.648,0.444,5,-8.598,1,0.0373,0.738,0.0,0.132,0.288,90.958,4,3
4645,0.845,0.743,9,-7.445,0,0.0931,0.0799,0.00209,0.694,0.956,112.493,4,3
4646,0.574,0.326,3,-11.284,1,0.0301,0.709,9.96e-05,0.111,0.563,147.921,4,3
4647,0.556,0.661,6,-5.052,0,0.204,0.3,0.0,0.101,0.668,168.56,4,3
4648,0.569,0.271,10,-10.969,1,0.0271,0.886,0.0,0.103,0.352,91.888,4,3
4649,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,4,3
4650,0.678,0.741,4,-4.148,1,0.0293,0.121,7.56e-05,0.323,0.855,147.829,4,3
4651,0.64,0.501,7,-7.86,1,0.0624,0.15,0.0,0.16,0.346,114.031,4,3
4652,0.651,0.398,3,-9.182,0,0.0625,0.568,0.0,0.171,0.592,77.991,4,3
4653,0.396,0.351,4,-7.787,1,0.0655,0.591,0.0,0.158,0.245,182.457,3,3
4654,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4,3
4655,0.493,0.322,7,-11.456,0,0.0545,0.8,0.0,0.114,0.287,137.384,4,3
4656,0.534,0.606,2,-9.195,1,0.058,0.00792,1.92e-06,0.0783,0.311,149.913,4,3
4657,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4,3
4658,0.561,0.379,1,-10.983,0,0.0423,0.863,2.37e-06,0.14,0.669,138.313,4,3
4659,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4,3
4660,0.62,0.832,10,-4.848,1,0.036,0.332,0.0,0.104,0.481,144.926,4,3
4661,0.702,0.787,9,-8.175,0,0.0433,0.0137,0.526,0.105,0.436,99.982,4,3
4662,0.872,0.52,0,-6.928,1,0.0618,0.715,0.0,0.0982,0.736,131.918,4,3
4663,0.434,0.271,7,-10.302,1,0.0353,0.856,0.0,0.109,0.367,167.412,4,3
4664,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4,3
4665,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,4,3
4666,0.655,0.757,7,-2.979,0,0.113,0.264,0.0,0.224,0.848,163.963,4,3
4667,0.578,0.793,10,-5.002,0,0.0453,0.0166,0.0,0.304,0.638,137.915,4,3
4668,0.604,0.558,0,-12.885,0,0.0362,0.106,2.91e-05,0.0854,0.968,156.618,4,3
4669,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,4,3
4670,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,4,3
4671,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,4,3
4672,0.76,0.667,10,-7.61,0,0.258,0.0264,0.00352,0.192,0.548,121.986,4,3
4673,0.803,0.319,0,-10.736,0,0.154,0.000592,0.0154,0.103,0.441,110.007,4,3
4674,0.655,0.446,3,-8.925,1,0.0675,0.199,5.14e-06,0.134,0.615,157.376,4,3
4675,0.705,0.331,2,-7.72,0,0.0323,0.791,0.0,0.133,0.517,104.017,4,3
4676,0.668,0.715,2,-5.831,1,0.0303,0.43,0.0,0.0877,0.619,127.974,4,3
4677,0.612,0.482,6,-10.056,0,0.0379,0.698,0.0,0.0897,0.462,95.961,4,3
4678,0.668,0.819,2,-5.923,1,0.0742,0.26,2.53e-05,0.131,0.455,128.01,4,3
4679,0.735,0.692,6,-5.602,0,0.0329,0.0937,0.000511,0.102,0.185,108.049,4,3
4680,0.628,0.605,8,-9.014,1,0.0344,0.421,4.34e-06,0.103,0.439,119.904,4,3
4681,0.635,0.753,6,-5.648,0,0.041,0.434,2.39e-05,0.168,0.734,108.031,4,3
4682,0.82,0.892,8,-4.399,1,0.0766,0.0164,6.38e-06,0.493,0.892,128.06,4,3
4683,0.711,0.592,4,-7.136,0,0.23,0.758,0.0,0.156,0.535,124.749,4,3
4684,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,3
4685,0.293,0.59,11,-5.271,1,0.182,0.169,0.0,0.17,0.45,74.147,4,3
4686,0.735,0.686,9,-4.476,0,0.0329,0.502,0.0,0.101,0.961,93.918,4,3
4687,0.505,0.362,10,-7.665,1,0.0289,0.442,0.000123,0.122,0.199,121.885,4,3
4688,0.602,0.405,2,-7.157,1,0.0319,0.903,0.0,0.133,0.321,137.743,4,3
4689,0.597,0.519,0,-6.963,1,0.366,0.178,0.0,0.309,0.415,92.032,4,3
4690,0.523,0.451,9,-8.292,0,0.0419,0.425,3.97e-05,0.0879,0.506,124.275,4,3
4691,0.651,0.462,7,-7.006,1,0.0334,0.703,0.0,0.351,0.556,104.303,4,3
4692,0.727,0.431,2,-10.007,0,0.0937,0.173,2.84e-05,0.0813,0.157,94.95,4,3
4693,0.822,0.704,9,-6.423,0,0.0675,0.0909,0.00056,0.22,0.529,90.049,4,3
4694,0.537,0.371,2,-12.68,1,0.0289,0.634,0.206,0.0928,0.299,143.839,4,3
4695,0.782,0.507,1,-6.527,1,0.0963,0.489,0.0,0.267,0.536,91.54,4,3
4696,0.575,0.523,7,-7.078,1,0.0259,0.372,0.000525,0.098,0.312,97.934,3,3
4697,0.751,0.857,1,-4.385,0,0.0752,0.31,0.0,0.0801,0.501,104.984,4,3
4698,0.806,0.546,0,-8.797,0,0.0921,0.289,0.0,0.0729,0.583,90.007,4,3
4699,0.714,0.594,11,-8.379,1,0.0404,0.246,0.00388,0.0818,0.395,101.127,4,3
4700,0.723,0.895,11,-3.707,0,0.102,0.088,0.0,0.0717,0.963,143.373,4,3
4701,0.563,0.428,5,-7.645,1,0.0397,0.616,0.0,0.11,0.199,74.881,4,3
4702,0.514,0.63,5,-9.018,1,0.0329,0.316,4.22e-05,0.119,0.54,89.947,4,3
4703,0.564,0.579,3,-7.01,1,0.0418,0.485,0.0,0.132,0.443,149.939,4,3
4704,0.469,0.741,1,-6.628,1,0.0414,0.328,3.4e-05,0.0996,0.673,114.583,5,3
4705,0.598,0.738,11,-5.518,0,0.0472,0.255,0.0,0.245,0.374,120.01,4,3
4706,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,4,3
4707,0.475,0.4,2,-5.028,0,0.026,0.851,0.0,0.131,0.286,94.862,3,3
4708,0.604,0.649,8,-11.11,1,0.0744,0.552,7.38e-06,0.0927,0.337,145.048,4,3
4709,0.573,0.693,5,-5.988,0,0.0605,0.059,0.0,0.104,0.188,139.935,4,3
4710,0.576,0.51,3,-5.245,1,0.0278,0.308,0.0,0.118,0.467,129.829,4,3
4711,0.561,0.519,2,-8.467,1,0.0395,0.223,0.0,0.156,0.2,119.882,4,3
4712,0.528,0.453,4,-9.398,1,0.0396,0.355,1.06e-06,0.104,0.281,119.761,4,3
4713,0.616,0.598,6,-4.524,1,0.0293,0.179,2.07e-05,0.152,0.248,144.926,4,3
4714,0.688,0.337,11,-10.991,0,0.031,0.758,0.0,0.152,0.364,123.988,4,3
4715,0.56,0.506,0,-7.259,0,0.0392,0.273,6.78e-05,0.109,0.19,124.057,4,3
4716,0.731,0.876,0,-4.808,1,0.0713,0.258,0.0,0.707,0.899,130.02,4,3
4717,0.689,0.612,6,-6.014,1,0.0387,0.228,7.77e-06,0.368,0.461,122.076,4,3
4718,0.735,0.635,5,-7.22,0,0.0477,0.766,1.01e-06,0.481,0.696,115.043,4,3
4719,0.61,0.456,3,-8.659,1,0.0968,0.407,0.0,0.138,0.576,72.089,4,3
4720,0.591,0.504,4,-4.799,1,0.253,0.107,0.0,0.36,0.79,169.872,4,3
4721,0.774,0.913,1,-3.668,1,0.0892,0.085,7.29e-06,0.351,0.426,105.051,4,3
4722,0.788,0.362,2,-6.18,1,0.0365,0.258,0.0958,0.0709,0.872,102.018,4,3
4723,0.517,0.848,10,-4.054,1,0.0521,0.00581,0.0,0.214,0.429,95.906,4,3
4724,0.536,0.619,11,-5.899,0,0.189,0.609,0.0,0.146,0.634,168.046,4,3
4725,0.598,0.751,6,-5.869,1,0.0327,0.0299,1.64e-06,0.139,0.671,120.033,4,3
4726,0.388,0.233,1,-11.769,1,0.0357,0.814,0.0,0.087,0.238,164.247,3,3
4727,0.332,0.67,6,-8.706,0,0.0633,0.244,0.000675,0.393,0.461,89.487,4,3
4728,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,4,3
4729,0.556,0.592,3,-7.121,1,0.0393,0.185,0.324,0.109,0.196,138.041,4,3
4730,0.636,0.822,0,-4.321,0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,4,3
4731,0.575,0.727,5,-6.275,0,0.0531,0.412,1.92e-06,0.165,0.526,144.952,4,3
4732,0.573,0.335,11,-11.838,1,0.0304,0.725,0.0,0.139,0.434,119.816,4,3
4733,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,4,3
4734,0.61,0.458,8,-6.963,0,0.046,0.829,0.0,0.359,0.462,135.883,4,3
4735,0.622,0.807,5,-6.752,0,0.408,0.103,0.0,0.306,0.892,174.06,4,3
4736,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,4,3
4737,0.759,0.738,9,-5.255,0,0.051,0.0435,8.87e-05,0.23,0.771,120.038,4,3
4738,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,4,3
4739,0.384,0.513,11,-8.664,0,0.0567,0.725,2.92e-05,0.131,0.265,104.878,4,3
4740,0.524,0.597,2,-4.94,0,0.122,0.568,0.0,0.0987,0.649,95.164,4,3
4741,0.582,0.57,3,-6.025,1,0.0414,0.68,0.0,0.192,0.464,138.933,4,3
4742,0.833,0.626,10,-7.317,1,0.0489,0.313,0.0,0.166,0.552,90.002,4,3
4743,0.702,0.446,4,-8.728,0,0.0481,0.359,0.00463,0.111,0.563,143.399,4,3
4744,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4,3
4745,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,0.733,78.6,4,3
4746,0.473,0.402,2,-8.639,0,0.0395,0.816,0.0,0.115,0.485,199.875,4,3
4747,0.794,0.695,3,-5.998,0,0.0451,0.185,4.39e-06,0.0796,0.695,123.018,4,3
4748,0.694,0.44,11,-8.191,0,0.0435,0.825,0.0,0.365,0.354,132.036,4,3
4749,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,4,3
4750,0.759,0.401,4,-8.999,1,0.259,0.86,0.0,0.299,0.576,100.126,4,3
4751,0.739,0.754,8,-5.034,1,0.035,0.0431,0.0,0.0999,0.793,150.017,4,3
4752,0.885,0.681,6,-7.663,1,0.0439,0.129,0.0161,0.384,0.569,117.979,4,3
4753,0.67,0.703,11,-6.313,0,0.214,0.2,0.0,0.0803,0.434,120.008,4,3
4754,0.514,0.648,2,-6.17,1,0.0411,0.0148,0.0,0.119,0.452,129.895,4,3
4755,0.685,0.678,1,-5.629,1,0.0445,0.102,0.00137,0.104,0.788,149.88,4,3
4756,0.629,0.741,11,-1.521,0,0.146,0.532,0.0,0.119,0.816,103.715,4,3
4757,0.541,0.41,1,-6.816,1,0.0411,0.0434,1.81e-06,0.0884,0.298,130.152,5,3
4758,0.508,0.433,11,-7.429,0,0.0373,0.563,0.0,0.0915,0.407,156.149,4,3
4759,0.459,0.708,4,-3.887,0,0.0412,0.0541,0.0,0.109,0.449,99.833,3,3
4760,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,3
4761,0.751,0.22,9,-10.926,1,0.0395,0.736,0.0,0.0965,0.325,113.92,4,3
4762,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,4,3
4763,0.761,0.458,8,-7.248,1,0.0511,0.0968,5.84e-06,0.0841,0.785,139.961,4,3
4764,0.754,0.449,4,-14.013,1,0.0615,0.724,0.0,0.162,0.973,82.751,4,3
4765,0.669,0.193,0,-9.553,1,0.06,0.945,7.36e-06,0.107,0.435,79.721,3,3
4766,0.429,0.214,1,-12.261,1,0.242,0.897,0.0,0.105,0.189,77.849,4,3
4767,0.7,0.545,5,-6.987,0,0.0319,0.666,0.0,0.107,0.489,94.975,4,3
4768,0.257,0.397,0,-8.463,1,0.0307,0.551,0.0184,0.144,0.203,90.302,1,3
4769,0.604,0.665,5,-7.981,1,0.305,0.516,6.77e-06,0.0766,0.48,84.691,4,3
4770,0.586,0.55,1,-8.0,1,0.0347,0.37,0.0,0.111,0.464,137.82,4,3
4771,0.546,0.193,0,-11.903,1,0.0426,0.868,4.18e-05,0.087,0.311,139.795,4,3
4772,0.359,0.385,8,-6.507,0,0.0294,0.789,0.0,0.294,0.319,143.472,4,3
4773,0.454,0.24,9,-8.81,0,0.042,0.939,0.0,0.0712,0.204,107.65,4,3
4774,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,4,3
4775,0.466,0.441,10,-6.096,0,0.127,0.655,0.0,0.101,0.345,74.097,4,3
4776,0.543,0.465,8,-8.914,1,0.0554,0.337,0.000543,0.142,0.158,143.121,4,3
4777,0.828,0.518,8,-9.244,1,0.0811,0.0481,6.98e-05,0.107,0.292,100.952,4,3
4778,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,3,3
4779,0.652,0.601,4,-7.988,1,0.0317,0.625,0.000165,0.17,0.302,130.308,4,3
4780,0.773,0.652,11,-9.187,0,0.0807,0.143,0.024,0.44,0.453,126.007,4,3
4781,0.712,0.704,7,-4.202,0,0.0407,0.442,9.76e-06,0.114,0.727,118.004,4,3
4782,0.508,0.643,11,-6.989,0,0.0487,0.589,0.0,0.178,0.454,159.863,4,3
4783,0.56,0.277,9,-10.81,1,0.0453,0.931,0.0,0.0915,0.545,101.399,4,3
4784,0.526,0.458,5,-9.472,1,0.0384,0.766,0.000335,0.109,0.501,76.972,4,3
4785,0.525,0.696,7,-5.963,0,0.0331,0.21,0.0,0.259,0.414,92.065,4,3
4786,0.97,0.739,10,-4.917,0,0.295,0.155,0.0,0.111,0.414,120.061,4,3
4787,0.782,0.825,11,-8.605,0,0.0436,0.0428,0.378,0.1,0.917,98.273,4,3
4788,0.532,0.834,1,-5.486,0,0.032,0.195,0.0,0.0971,0.517,90.521,4,3
4789,0.814,0.712,8,-6.225,0,0.277,0.344,0.00561,0.0719,0.929,110.15,4,3
4790,0.729,0.922,6,-3.695,0,0.109,0.0857,6.12e-06,0.278,0.443,108.976,4,3
4791,0.739,0.715,6,-7.767,1,0.038,0.109,2.93e-06,0.112,0.726,140.009,4,3
4792,0.54,0.327,6,-11.349,0,0.0332,0.829,0.0,0.0947,0.336,96.504,4,3
4793,0.707,0.939,0,-2.193,0,0.0337,0.0707,2.12e-06,0.0868,0.934,121.957,4,3
4794,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,3
4795,0.709,0.729,3,-6.452,0,0.0321,0.0135,0.00022,0.0532,0.719,122.991,4,3
4796,0.38,0.793,2,-5.394,0,0.0468,0.0111,3.1e-06,0.063,0.516,88.184,4,3
4797,0.861,0.817,2,-5.07,0,0.235,0.724,0.0617,0.104,0.671,102.969,4,3
4798,0.429,0.535,8,-5.397,1,0.0464,0.2,0.0,0.144,0.432,142.807,3,3
4799,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,4,3
4800,0.628,0.882,1,-5.024,0,0.0323,0.259,0.0,0.065,0.853,95.083,4,3
4801,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,4,3
4802,0.61,0.858,9,-4.867,1,0.0318,0.0284,0.0,0.102,0.421,110.881,4,3
4803,0.613,0.865,0,-2.925,1,0.0857,0.242,0.0,0.181,0.825,180.141,4,3
4804,0.824,0.597,2,-8.071,0,0.0387,0.681,6.34e-06,0.266,0.722,123.036,4,3
4805,0.523,0.606,1,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.837,4,3
4806,0.387,0.283,4,-11.75,1,0.0357,0.656,0.000738,0.117,0.135,120.1,5,3
4807,0.666,0.317,5,-10.644,1,0.0327,0.873,3.74e-05,0.111,0.359,117.676,4,3
4808,0.553,0.717,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,4,3
4809,0.818,0.553,0,-5.694,1,0.0882,0.107,4.24e-06,0.118,0.842,118.043,4,3
4810,0.736,0.868,8,-3.01,0,0.0454,0.166,1.48e-06,0.0419,0.613,94.026,4,3
4811,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,4,3
4812,0.521,0.65,8,-6.474,1,0.0436,0.272,0.0,0.0844,0.743,156.003,4,3
4813,0.832,0.636,0,-6.128,0,0.061,0.448,0.0516,0.11,0.681,109.996,4,3
4814,0.434,0.445,8,-8.026,1,0.0295,0.657,0.0,0.0957,0.291,94.503,4,3
4815,0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,4,3
4816,0.54,0.425,5,-9.577,0,0.0518,0.428,0.0,0.218,0.239,88.047,4,3
4817,0.649,0.441,4,-4.042,1,0.0421,0.619,0.0,0.152,0.331,153.603,4,3
4818,0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,4,3
4819,0.384,0.297,10,-6.773,0,0.0428,0.834,0.0,0.0876,0.471,82.284,4,3
4820,0.659,0.29,6,-11.773,1,0.187,0.424,0.0,0.118,0.932,187.679,4,3
4821,0.629,0.662,1,-5.395,0,0.0439,0.0212,0.0,0.16,0.463,120.028,4,3
4822,0.638,0.515,10,-6.633,1,0.0272,0.0063,0.00907,0.0848,0.404,109.967,4,3
4823,0.292,0.451,3,-7.028,0,0.0332,0.792,7.92e-06,0.109,0.366,183.739,3,3
4824,0.719,0.595,4,-7.968,0,0.0594,0.121,0.0,0.313,0.474,139.977,4,3
4825,0.935,0.71,11,-5.085,0,0.158,0.0769,1.92e-06,0.173,0.635,100.009,4,3
4826,0.789,0.867,9,-6.104,1,0.0551,0.00961,5.15e-05,0.474,0.864,125.868,4,3
4827,0.562,0.433,6,-8.461,0,0.0281,0.593,1.2e-05,0.0967,0.216,99.944,4,3
4828,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,4,3
4829,0.473,0.757,9,-5.103,1,0.0483,0.000727,0.0,0.151,0.425,168.005,4,3
4830,0.67,0.415,8,-6.855,1,0.0786,0.39,0.0,0.0617,0.445,114.212,4,3
4831,0.46,0.579,3,-5.857,0,0.0292,0.322,0.0,0.172,0.395,136.206,4,3
4832,0.536,0.311,1,-10.396,1,0.0288,0.82,1.65e-05,0.107,0.246,147.486,4,3
4833,0.698,0.708,9,-4.943,0,0.0454,0.0251,0.0,0.124,0.322,115.036,4,3
4834,0.479,0.55,1,-7.123,0,0.0288,0.0373,0.0,0.321,0.214,99.698,4,3
4835,0.585,0.381,1,-7.622,0,0.0463,0.435,0.0,0.126,0.322,143.876,4,3
4836,0.651,0.623,11,-5.183,0,0.0368,0.476,0.0,0.302,0.523,92.934,4,3
4837,0.358,0.423,7,-7.828,1,0.0338,0.565,3.38e-05,0.0846,0.309,182.959,3,3
4838,0.876,0.765,9,-6.554,0,0.269,0.119,5.2e-06,0.0826,0.729,115.072,4,3
4839,0.564,0.593,1,-5.747,0,0.0747,0.409,0.0,0.267,0.28,108.297,1,3
4840,0.773,0.538,11,-6.298,0,0.036,0.541,4.45e-05,0.188,0.676,127.967,4,3
4841,0.567,0.494,10,-12.093,1,0.0544,0.569,6.63e-05,0.33,0.42,149.839,4,3
4842,0.373,0.309,2,-11.62,0,0.0345,0.783,0.00185,0.119,0.128,98.731,4,3
4843,0.547,0.757,6,-2.479,0,0.0362,0.000577,0.197,0.0789,0.335,112.919,4,3
4844,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,4,3
4845,0.419,0.339,7,-7.694,0,0.0366,0.784,1.56e-06,0.16,0.378,90.566,3,3
4846,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,4,3
4847,0.707,0.52,1,-8.495,1,0.0419,0.137,0.0,0.131,0.597,92.969,4,3
4848,0.592,0.885,9,-4.944,0,0.0807,0.0505,2.38e-06,0.0843,0.731,98.991,4,3
4849,0.555,0.528,4,-8.033,1,0.0267,0.613,0.0997,0.122,0.162,159.8,4,3
4850,0.697,0.494,7,-5.206,1,0.0317,0.274,5.14e-06,0.0936,0.357,90.842,4,3
4851,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,4,3
4852,0.56,0.716,2,-8.571,0,0.0621,0.227,0.00141,0.19,0.675,91.384,4,3
4853,0.57,0.271,0,-11.334,1,0.0304,0.82,3.27e-06,0.108,0.273,125.862,4,3
4854,0.884,0.469,1,-9.852,0,0.0372,0.0269,0.00111,0.073,0.897,94.345,4,3
4855,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,4,3
4856,0.751,0.711,11,-10.936,0,0.0478,0.183,0.0351,0.155,0.962,169.587,4,3
4857,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,4,3
4858,0.764,0.359,4,-14.234,0,0.0526,0.26,4.29e-06,0.112,0.953,154.763,4,3
4859,0.603,0.265,11,-9.893,0,0.0335,0.844,0.0,0.0758,0.371,139.539,4,3
4860,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,4,3
4861,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,4,3
4862,0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,4,3
4863,0.753,0.715,10,-7.437,1,0.0494,0.00839,0.0325,0.105,0.315,123.979,4,3
4864,0.826,0.359,0,-14.165,1,0.0396,0.00922,0.00379,0.0653,0.937,110.975,4,3
4865,0.732,0.904,8,-4.106,1,0.0492,0.146,3.07e-05,0.143,0.816,105.014,4,3
4866,0.825,0.685,2,-5.21,1,0.0776,0.155,0.00977,0.102,0.304,102.03,4,3
4867,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,4,3
4868,0.579,0.336,10,-7.787,1,0.0297,0.801,0.0,0.367,0.588,102.504,4,3
4869,0.645,0.544,2,-6.202,1,0.335,0.112,0.0,0.068,0.867,74.88,4,3
4870,0.771,0.813,11,-4.002,0,0.0485,0.177,0.0,0.0717,0.886,131.024,4,3
4871,0.582,0.67,5,-6.919,0,0.26,0.0752,1.08e-06,0.064,0.536,96.542,4,3
